"","Cell","Case","Class","AngleCh1","AngleStatusCh1","AreaCh1","AreaStatusCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","AvgIntenStatusCh1","AvgIntenStatusCh2","AvgIntenStatusCh3","AvgIntenStatusCh4","ConvexHullAreaRatioCh1","ConvexHullAreaRatioStatusCh1","ConvexHullPerimRatioCh1","ConvexHullPerimRatioStatusCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","DiffIntenDensityStatusCh1","DiffIntenDensityStatusCh3","DiffIntenDensityStatusCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EntropyIntenStatusCh1","EntropyIntenStatusCh3","EntropyIntenStatusCh4","EqCircDiamCh1","EqCircDiamStatusCh1","EqEllipseLWRCh1","EqEllipseLWRStatusCh1","EqEllipseOblateVolCh1","EqEllipseOblateVolStatusCh1","EqEllipseProlateVolCh1","EqEllipseProlateVolStatusCh1","EqSphereAreaCh1","EqSphereAreaStatusCh1","EqSphereVolCh1","EqSphereVolStatusCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberAlign2StatusCh3","FiberAlign2StatusCh4","FiberLengthCh1","FiberLengthStatusCh1","FiberWidthCh1","FiberWidthStatusCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocASMStatusCh3","IntenCoocASMStatusCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocContrastStatusCh3","IntenCoocContrastStatusCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocEntropyStatusCh3","IntenCoocEntropyStatusCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","IntenCoocMaxStatusCh3","IntenCoocMaxStatusCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","KurtIntenStatusCh1","KurtIntenStatusCh3","KurtIntenStatusCh4","LengthCh1","LengthStatusCh1","MemberAvgAvgIntenStatusCh2","MemberAvgTotalIntenStatusCh2","NeighborAvgDistCh1","NeighborAvgDistStatusCh1","NeighborMinDistCh1","NeighborMinDistStatusCh1","NeighborVarDistCh1","NeighborVarDistStatusCh1","PerimCh1","PerimStatusCh1","ShapeBFRCh1","ShapeBFRStatusCh1","ShapeLWRCh1","ShapeLWRStatusCh1","ShapeP2ACh1","ShapeP2AStatusCh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SkewIntenStatusCh1","SkewIntenStatusCh3","SkewIntenStatusCh4","SpotFiberCountCh3","SpotFiberCountCh4","SpotFiberCountStatusCh3","SpotFiberCountStatusCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","TotalIntenStatusCh1","TotalIntenStatusCh2","TotalIntenStatusCh3","TotalIntenStatusCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","VarIntenStatusCh1","VarIntenStatusCh3","VarIntenStatusCh4","WidthCh1","WidthStatusCh1","XCentroid","YCentroid"
"1804",208335128,"Train","PS",23.7309147800281,2,269,0,55.408560311284,346.412451361868,12.4863813229572,162.233463035019,0,1,0,0,1.03059273422562,0,0.978753244773977,1,48.6666666666667,13.5208333333333,95.7041666666667,0,2,0,6.20429149211538,3.29168945553689,6.05982936945192,0,2,0,18.5199916340552,0,1.099148013541,0,353.304626957893,0,321.434986558081,0,1077.53514739229,0,3325.99031918427,0,0.727606038268827,0.567401880023325,1,0,16.0553610037999,0,16.0553610037999,1,0.300473090277777,0.0626692708333334,1,0,3.13125,4.39375,2,0,3.63106775441561,5.75717942056982,2,0,0.545833333333333,0.245833333333333,1,0,-0.177599831820517,5.38665643310011,-0.0984076330919211,0,0,0,21.2894208302671,0,0,0,251.717484383018,0,44.907791646516,1,88.8820972548892,0,64.2214440151997,0,0.655557949366091,0,1.10297921366436,0,1.19739563819376,0,-0.0354776810714548,2.14317881409004,0.932178989194776,2,0,0,3,3,0,0,14240,89028,3209,41694,0,0,0,0,23.7504946634798,20.4836655369894,167.426713071347,0,2,0,19.3017425591716,0,182,331
"1807",208405407,"Train","PS",168.06469987222,1,448,0,49.4182242990654,5.71495327102804,73.6892523364486,3.3785046728972,0,2,0,2,1.58210583742499,1,0.725988375853245,2,66.9025710419486,106.970230040595,7.53044654939107,0,0,2,6.41713963578832,5.61920518038899,3.20527557671068,0,0,2,23.8999013863865,0,4.7379832551293,1,1576.4636624555,0,332.728837897187,0,1794.49433106576,0,7148.03959181688,0,0.0156634137822687,1,2,1,89.712035923603,1,5.35414454189886,2,0.0492383423806729,0.0478733308312806,0,0,12.4207636443662,10.5655626467136,0,0,6.35219949704701,5.44708953462655,0,0,0.216145833333333,0.177083333333333,0,0,49.4128916787928,48.1696201383182,5.36767619363279,1,1,1,61.2162268943427,1,0,0,236.183251231059,0,68.4346022460897,1,99.6709144525185,0,190.132360931004,1,0.414511231967822,2,3.4624803689016,1,5.9890624342806,1,6.36441378102886,6.37030732677953,2.12620020622437,1,1,1,3,14,0,1,21151,2446,31539,1446,0,2,0,2,80.7329470123288,195.804425542575,4.76030172681858,0,1,2,17.6798769587717,0,174,416
"1808",208410582,"Train","WS",137.89085662773,0,187,0,315.117318435754,468.59217877095,199.709497206704,636.430167597765,1,1,0,1,1.02941176470588,0,0.97180062518267,1,118.785932721713,130.064220183486,220.694189602446,1,0,1,7.1079263218775,6.92367799790336,6.99463408559701,1,0,1,15.456129220361,0,1.22656834522028,0,216.943665163176,0,176.870425531986,0,750.501133786848,0,1933.30708397283,0,0.0403443654633295,0.530114555063275,2,0,13.4701126840041,0,13.4701126840041,0,0.00891771105446004,0.00852400083994423,0,0,10.44508454287,19.5710945683076,0,1,7.08035410577852,7.21361300350841,0,1,0.0365853658536585,0.0487804878048781,2,2,-0.533108262855481,8.02961914717346,1.12611539869207,0,0,0,18.3311115641093,0,0,0,200.084525700971,0,23.3913031108677,0,79.1653176169317,2,53.8804507360164,0,0.666103350384675,0,1.19296542749996,0,1.17860984891361,0,-0.381623394267637,2.73549002783692,-1.00444180892856,2,1,2,0,4,2,0,56406,83878,35748,113921,1,0,0,1,129.259354206156,220.294126567882,248.996195671,1,1,1,15.3660040278995,0,313,269
"1809",208322218,"Train","WS",86.5824568730059,0,275,0,99.596958174905,299.532319391635,166.391634980989,435.939163498099,0,0,0,1,1.01484230055659,0,0.983194288692589,1,61.3788187372709,129.513238289206,259.957230142566,0,0,1,6.87989515500516,6.76837549369454,7.39646149814236,0,0,1,18.7349310345062,0,1.09362525825229,0,364.829072588108,0,333.596055719431,0,1102.69160997732,0,3443.14187754229,0,0.306543046352657,0.0291161178509532,0,2,15.9675320319438,0,15.9675320319438,1,0.0258689124012459,0.00753472407185744,0,0,9.49450804712129,15.9404098224656,0,1,6.62105203379884,7.36316556449958,0,1,0.138211382113821,0.0326530612244898,0,2,0.00813208413291241,-0.120359449123062,-0.653720592534798,0,0,0,19.0061119789852,0,0,0,252.719636005664,0,47.0952380952381,1,102.007986109183,0,63.8701281277752,0,0.812024700147848,1,1.06404924602243,0,1.14917465051945,0,0.243892901521356,0.758131470308659,-0.119462463172622,0,0,2,0,4,2,0,26194,78777,43761,114652,0,0,0,1,44.0431553646368,145.703441997347,252.441334724778,0,0,1,17.8620604732656,0,393,317
"1810",208411569,"Train","WS",36.1160293318413,2,361,0,185.159420289855,183.057971014493,38.095652173913,142.03768115942,1,0,0,0,1.21103448275862,0,0.952849421683872,0,75.0411392405063,24.2689873417722,66.5253164556962,0,0,0,7.65767711675046,6.14643487745911,7.36299667349591,1,0,1,21.4577297885439,0,2.84146158878895,0,883.529567450155,0,310.941935986797,0,1446.49659863946,0,5173.08885894222,0,0.186202940332044,0.758027678335752,2,1,39.1901231491798,0,9.69548889095722,0,0.00922087792630136,0.00788744306205442,0,0,10.6890542530071,11.5656854988132,0,1,7.25060090306316,7.34208800444212,1,1,0.0511182108626198,0.0313479623824451,2,2,-0.886717230804377,-0.709945928844974,0.0973526197508603,0,0,0,39.7419236829142,0,0,0,300.706847810612,1,33.8012229917345,0,134.687843530251,1,97.771224080274,0,0.556169849360616,0,2.4291133799728,0,2.00199655708288,0,-0.0683973327181564,0.191646479723689,0.375959377255802,2,2,0,4,2,1,0,63880,63155,13143,49003,1,0,0,0,94.2701057920312,24.4842358913519,71.6885071569432,0,0,0,16.360670527186,0,97,448
"1811",208412528,"Train","PS",81.2896464682839,0,159,0,31.3881578947368,64.1710526315789,52.0921052631579,125.967105263158,0,0,0,0,1.18473282442748,0,0.889091917043858,0,41.3053435114504,50.1908396946565,88.1603053435115,0,0,0,5.74949412903851,5.65270423310834,5.91426637612821,2,0,0,14.2428210736661,0,2.07124801182777,0,220.598718194838,0,106.505216630321,0,637.297052154195,0,1512.81798076784,0,0.673167908576195,0.707268188531005,0,1,28.935355727374,0,5.93185891554209,2,0.0241917607184486,0.0240799921548139,0,0,9.8811858076564,13.4023109243697,0,1,6.49565148803689,6.49998023991153,0,0,0.147058823529412,0.154411764705882,0,0,-0.436330121873382,-0.424457875292953,-1.2597023123373,0,0,0,24.7531703462089,0,0,0,205.463273474416,0,19.4793046759271,0,67.1459630366215,2,69.7344292858321,0,0.498211806246136,0,1.91599229265517,0,2.25456325910855,0,0.533477021730336,0.887110202300488,-0.0697396218348613,0,0,2,1,1,0,2,4771,9754,7918,19147,0,2,0,0,20.3444190401282,54.297833055429,91.0402902249992,0,0,0,12.9192431728971,0,238,272
"1815",208402991,"Train","PS",111.26058870717,0,221,0,17.1848341232228,4.0521327014218,11.303317535545,2.32227488151659,0,2,0,2,1.15635545556805,0,0.901331052512325,0,28.7322834645669,18.0708661417323,6.51706036745407,2,2,2,5.02043024537216,3.50480422043303,2.81348769454384,2,2,2,16.7809078350483,0,1.54427641288485,0,311.535650654359,0,201.735678959431,0,884.668934240363,0,2474.25797500299,0,0.704233755934435,0,0,2,24.718951213412,0,9.42432077257494,0,0.156152958185267,0.0391953844415531,0,0,6.41910548941799,11.7985697751323,0,1,4.66805149464109,5.36601462307992,2,0,0.395833333333333,0.140625,1,0,0.362966340442421,19.179895710981,1.90285917782485,0,1,0,22.0005090076437,0,0,0,245.132934113582,0,47.0952380952381,1,82.447199084002,2,68.2865439719739,0,0.576373740401926,0,1.26138847366016,0,1.59286045040587,0,0.832984913876611,3.85943323589087,1.32686671606571,0,1,0,2,6,0,0,3626,855,2385,490,0,2,0,2,14.7635055799901,23.877113085093,2.64313947685482,0,0,2,17.4415015413968,0,247,430
"1818",208335129,"Train","PS",12.8286226738206,2,161,0,114.376623376623,337.772727272727,82.012987012987,232.662337662338,0,1,0,0,1.07858243451464,0,0.95463524979258,0,61.5963636363636,53.3054545454545,117.843636363636,0,0,0,6.59757452754405,5.49573462989886,5.74969555824671,0,0,0,14.3362176224139,0,2.44596724218192,0,244.47133824837,0,99.9487376741358,0,645.68253968254,0,1542.7742339803,0,0.175423415386759,0.175654783151479,2,2,19.952129070037,0,8.52381058368549,0,0.0466656905937315,0.0568538553424921,0,0,3.87535740760352,3.36773271206185,0,0,5.84300213526837,5.66262828284775,0,0,0.197183098591549,0.23943661971831,0,0,-0.857954516680134,-0.459344034183011,-0.61958329670057,0,0,0,22.3272620179887,0,0,0,284.049118526117,1,26.3220612230402,0,126.52387627579,0,56.951879307445,0,0.686837741457187,0,2.12112390391221,0,1.5176815193931,0,-0.174587439042696,0.818923895219358,0.687912410585142,2,0,0,3,4,0,0,17614,52017,12630,35830,0,0,0,0,54.0358320177007,85.5610958908241,225.135780697737,0,0,0,10.5261470000919,2,450,333
"1820",208321048,"Train","PS",65.7737478066427,0,465,0,229.84009009009,205.5,224.810810810811,65.4166666666667,1,0,0,0,1.46236559139785,0,0.82802559752659,0,142.054187192118,200.440886699507,43.5985221674877,1,1,0,8.08323109035666,5.08706997624861,5.20833176712022,1,0,0,24.3425297560657,0,1.64064479013134,0,980.174246438478,0,597.432334125179,0,1861.57823129252,0,7552.58724808037,0,0.184137152964284,0.351336912644879,2,0,55.7481687379377,0,8.74300400567857,0,0.182628763503403,0.131534291062555,1,0,2.76223759252518,2.75518747724791,2,0,4.60177238732463,5.00224513464756,2,0,0.431707317073171,0.35609756097561,1,0,1.21561299077307,9.52460763640268,0.332903674674368,0,1,0,40.3329902812809,0,0,0,268.428008836707,1,16.6664115626735,2,129.370975421985,1,128.982345487233,0,0.386823621358067,2,1.35211157091234,0,2.71616919551167,0,1.15056473306682,2.64282455114547,1.14197313639685,0,1,0,0,9,2,0,102049,91242,99816,29045,1,0,1,0,168.746996278882,362.547244849539,82.4748926669227,1,1,0,29.8296317766635,1,482,264
"1821",208410583,"Train","WS",126.85945414287,0,184,0,759.693181818182,766.505681818182,185.795454545455,403.170454545455,1,1,0,1,1.02981029810298,0,0.981130346047601,1,346.968847352025,76.981308411215,183.953271028037,1,0,1,7.32585335157252,6.37899752733943,6.63952387702958,1,0,0,15.3260613043725,0,1.42097211616885,0,227.658216937262,0,160.213007944914,0,737.922902494331,0,1884.90860692143,0,0.592116050202555,0.581728199155523,0,0,13.3201792505639,0,13.3201792505639,0,0.0219936703710311,0.0208417195667846,0,0,9.81502329192546,7.47569875776397,0,0,6.57405641806146,6.57162183338815,0,0,0.124223602484472,0.118012422360248,0,0,-1.20820923416036,-1.29452635376281,-1.4352073912026,0,0,0,19.2479173092521,0,0,0,224.678892908791,0,24.9943757845976,0,104.109942621931,0,53.2807170022555,0,0.68830182561948,1,1.38227805027185,0,1.16813485509822,0,0.450992578245626,-0.255909218960254,0.028547036323791,0,2,2,2,5,0,0,133706,134905,32700,70958,1,1,0,0,592.293852859651,128.117768894918,314.705317486595,1,0,1,13.9247796819653,0,100,279
"1823",208411570,"Train","WS",6.02132889007475,2,238,0,90.8991228070175,292.179824561404,1.25,51.8114035087719,0,0,0,0,1.03246073298429,0,0.968142386496986,1,50.3174224343675,3.37708830548926,34.1073985680191,0,2,0,6.73770971163714,1.02392866771658,3.61419554519372,0,2,2,17.4438220641206,0,1.55509761336637,0,351.158065885415,0,225.810947729031,0,955.945578231293,0,2779.22409494159,0,0.729464605574315,0.35326778128322,1,0,15.5359217072792,0,15.5359217072792,1,0.692423684993784,0.326033407532038,1,1,0.39800127626601,1.146690824559,2,2,1.26439767052363,3.26500318759487,2,2,0.835680751173709,0.568075117370892,1,1,-0.928976750822311,8.73792888236035,0.73654052729666,0,1,0,22.8291288012722,0,0,0,259.883075134656,0,25.3483329207151,0,120.933492439669,0,62.1436868291168,0,0.697618612073125,1,1.52133045103122,0,1.22800428562998,0,-0.161525942196287,3.05160332411102,1.38236762467535,2,1,0,0,3,2,0,20725,66617,285,11813,0,0,0,0,43.2141079051454,3.66631776649437,79.2181888767179,0,2,0,15.0060289569552,0,369,448
"1826",208333328,"Train","WS",34.1917337143989,2,273,0,293.911877394636,182.934865900383,54.6896551724138,91.5134099616858,1,0,0,0,1.04587155963303,0,0.960512643345775,0,123.020746887967,62.0954356846473,56.7759336099585,1,0,0,7.5095756804253,3.08075018221328,5.63645563677046,1,2,0,18.6635596092214,0,1.65324116279641,0,443.455878555619,0,268.234234989362,0,1094.30612244898,0,3403.94125784374,0,0.468935593907805,0.511950954053406,0,0,19.1044089625912,0,14.9510340515397,1,0.367684753657442,0.0903163538085591,1,0,1.16189738292011,3.19585055096419,2,0,3.00063442204436,5.30173163000646,2,0,0.6125,0.293388429752066,1,0,0.840415045973395,14.9436168436909,0.227503356651735,0,1,0,24.7204258451668,0,0,0,166.789979403266,2,21.3777704706264,0,68.0420177732428,2,68.1108860282617,0,0.70594875659432,1,1.57690756117708,0,1.29245605441921,0,0.720304873103372,3.66907283281609,1.12965875447341,0,1,0,3,9,0,0,76711,47746,14274,23885,1,0,0,0,159.647660102392,131.752087263726,107.763456068609,1,0,0,15.6765218544036,0,262,252
"1828",208402992,"Train","PS",18.5798032753441,2,204,0,31.8512820512821,4.86153846153846,37.6666666666667,2.78974358974359,0,2,0,2,1.35714285714286,0,0.871237249217542,0,41.8095238095238,49.5654761904762,6.89285714285714,0,0,2,5.88774133012969,4.78729017045764,2.88640104798409,0,0,2,16.1321232056553,0,3.96216132578628,1,443.34268254081,0,111.89415222835,0,817.585034013606,0,2198.23041663456,0,0.784484336864829,1,1,1,40.0727845335553,0,5.49298108881675,2,0.0600053238686779,0.0742963774545734,0,0,8.75552795031056,10.9233540372671,0,0,5.71124604578344,5.01244292745591,0,0,0.229813664596273,0.24,0,0,5.70198071748299,5.35090607731971,5.05483679197503,0,0,1,35.6131560243703,0,0,0,314.968074957889,1,42.0261027298225,0,131.884579461346,1,91.1315312447441,0,0.536002655046867,0,3.32594393422815,1,3.0023911593612,0,1.81738543595789,2.34600175081398,2.14078939001884,1,1,1,2,4,0,0,6211,948,7345,544,0,2,0,2,26.1889277033975,65.4877296525291,4.0852326219298,0,0,2,10.7076838120649,2,485,432
"1829",208405233,"Train","WS",87.328132457311,0,453,0,29.743648960739,148.579676674365,50.4965357967667,135.993071593534,0,0,0,0,1.16204217536071,0,0.814584335429756,0,39.15,45.895,87.9275,0,0,0,5.98617798803748,6.09811137064103,6.97484006560593,0,0,1,24.0390982615999,0,1.87103877236334,0,1008.07951253395,0,538.780664208594,0,1815.45804988662,0,7273.66240850618,0,0.333700866307123,0.568296104462858,0,0,45.1754514490035,0,10.4527514677515,0,0.0296921327130782,0.0191081996558528,0,0,10.4559051476287,7.42602940073502,0,0,6.78851539793505,6.86144165982105,0,0,0.160804020100503,0.124378109452736,0,0,-0.126566858502088,0.0518708054163931,-0.417829755731559,0,0,0,34.7239559289802,0,0,0,313.586717221755,1,25.6770122272063,0,131.314222228774,1,111.25640583351,0,0.669373466990451,0,1.77828211059344,0,2.08595285437498,0,0.53164652167002,0.868137917559505,0.734880499195949,0,0,0,1,9,0,0,12879,64335,21865,58885,0,0,0,0,21.0837188060912,48.5254211800513,122.890072540065,0,0,0,19.5266857390767,0,495,336
"1830",208406970,"Train","PS",71.3056586379745,0,168,0,66.4472049689441,274.04347826087,114.503105590062,210.745341614907,0,0,0,0,1.12296296296296,0,0.849509736998797,0,54.7073170731707,85.1393728222996,134.533101045296,0,0,0,6.347203856722,6.45047258738791,6.56574017377206,0,0,0,14.658420046165,0,1.15181671787034,0,179.329630373962,0,155.692852510021,0,675.031746031746,0,1649.14981297158,0,0.681694444096299,0.771178207865549,0,1,23.1988504732051,0,7.6245750950169,0,0.0117803133748316,0.0143908178553037,0,0,10.9587303130469,12.4049679175578,0,1,6.85646230448143,6.67948517954337,0,0,0.0608108108108108,0.0945945945945946,0,0,-0.471495415989446,0.141022622247156,-0.819827703987345,0,0,0,18.783576379932,0,0,0,195.095834010906,0,19.7730461995382,0,85.8589745798621,0,61.646851136444,0,0.577373543874601,0,1.20711666013727,0,1.70972887706055,0,0.415342243935719,0.82470510396649,0.293413378126901,0,0,0,1,3,0,0,10698,44121,18435,33930,0,0,0,0,36.6599110206058,90.9365435856202,146.298226831194,0,0,0,15.5606968242787,0,258,321
"1831",208335130,"Train","PS",170.615246689284,1,158,0,33.4900662251656,3.94039735099338,64.7814569536424,2.9205298013245,0,2,0,2,1.11490683229814,0,0.882859243890024,0,55.7121212121212,83.2045454545455,6.63636363636364,0,0,2,5.85314296497779,6.20603671648668,3.00516940400681,2,0,2,14.1958923758281,0,2.30976826617094,0,230.659409833335,0,99.8625763508796,0,633.104308390023,0,1497.91343742965,0,1,0,1,2,25.588381964358,0,6.59509994586602,0,0.0094738536036133,0.0534198223853007,0,0,28.1390614216701,12.0850586611456,1,1,7.01709291904948,5.42551189741097,0,0,0.0434782608695652,0.210144927536232,2,0,4.03987385114552,9.86808407730666,0.774075887437808,0,1,0,22.5478022511025,0,0,0,280.300072415857,1,90.9809011629212,1,89.4643849013809,0,64.3669638204481,0,0.623338983643119,0,2.00224604970406,0,1.95366188688978,0,1.66987340211552,2.35434931000294,1.27480807197651,0,1,0,2,4,0,0,5057,595,9782,441,0,2,0,2,28.7228979771808,60.854717235378,3.63121707801323,0,0,2,11.2612544569311,2,330,383
"1834",208410584,"Train","WS",91.9053492374391,0,275,0,38.745247148289,225.874524714829,1.83269961977186,26.2699619771863,0,0,0,0,1.07875457875458,0,0.942242002626072,0,45.9547325102881,5.05349794238683,19.0617283950617,0,2,0,6.19013679451616,1.79299804867644,3.03152138137312,0,2,2,18.7349310345062,0,1.23633834732308,0,387.903629427104,0,313.752000224691,0,1102.69160997732,0,3443.14187754229,0,0,0.549779849474783,2,0,21.871723284662,0,13.0833203301101,0,0.411206261997174,0.427304930269021,1,1,2.53574272017346,0.784196974573544,2,2,2.63141501422707,2.67674006254666,2,2,0.65587044534413,0.652719665271966,1,1,-0.197513983721256,4.07459250054206,1.30988715525396,0,0,0,22.7496373093102,0,0,0,187.885701749653,2,33.4270281830726,0,76.3170714452432,2,69.9100872295443,0,0.729533695167129,1,1.3696204476701,0,1.359146506391,0,0.4919817772374,2.27394112646395,1.64919264096172,0,0,0,1,4,0,0,10190,59405,482,6909,0,0,0,0,22.5258559978753,3.95249297239653,46.7710153940146,0,2,0,16.6101764529072,0,240,282
"1840",208336857,"Train","PS",67.4077408604419,0,172,0,87.8606060606061,355.448484848485,69.3818181818182,53.6484848484848,0,1,0,0,1.16279069767442,0,0.936039525243221,0,67.8,70.3423728813559,43.4,0,0,0,6.43290846595744,3.18094412405966,4.71314380509273,0,2,0,14.8393950486971,0,2.23916833071826,0,259.412463697776,0,115.852149273013,0,691.802721088436,0,1710.98897899915,0,0.724699286070175,0.383863372501037,0,0,24.1787255299628,0,7.45647166704439,0,0.337357594420612,0.123905242867769,1,0,1.62959127312897,4.54853631593483,2,0,3.21571988545709,5.02374361335095,2,0,0.594771241830065,0.359477124183007,1,0,3.10355658195551,3.8807889626714,-0.45427209071549,0,0,0,25.2804824603419,0,0,0,168.056257159332,2,31.6222925758887,0,71.7706037338402,2,63.2703943940144,0,0.520212784662612,0,1.92233672242034,0,1.76694026883654,0,1.40088517224267,2.07114340108511,0.892917682394764,0,0,0,2,3,0,0,14497,58649,11448,8852,0,0,0,0,51.4205355711176,122.784387159067,62.6006879680084,0,0,0,13.1509127227785,0,283,229
"1841",208402993,"Train","PS",10.2848750955344,2,166,0,20.6918238993711,4.81132075471698,20.8301886792453,3.73584905660377,0,2,0,2,1.10714285714286,0,0.911229980478456,0,33.9507042253521,31.8591549295775,8.00704225352113,0,0,2,4.8341526190928,3.21856952998559,3.3362520526062,2,2,2,14.5670894371205,0,1.3755785610501,0,192.335714953103,0,139.821686960777,0,666.646258503402,0,1618.51594509013,0,0.715282665040054,0,0,2,19.7896086531487,0,8.89836889559815,0,0.227483201930552,0.0256348350833088,1,0,4.17011357436889,14.7275703020384,0,1,3.90958180213984,6.02813905558372,2,0,0.475524475524476,0.120567375886525,1,0,10.403374803353,13.0902361504447,0.72447500130196,1,1,0,18.5874536970009,0,0,0,274.737082157421,1,22.6166916066215,0,119.265737628152,0,57.3759550974936,0,0.582889585522052,0,1.20834414067689,0,1.48764671099062,0,2.92644303608821,3.54366149710751,1.11700129285146,1,1,0,0,3,2,0,3290,765,3312,594,0,2,0,2,28.2058804889631,51.1889099068214,3.89072890971784,0,0,2,15.3825827190162,0,415,432
"1842",208405234,"Train","PS",90.1364933085158,0,175,0,81.1616766467066,371.431137724551,81.4850299401198,83.125748502994,0,1,0,0,1.11331444759207,0,0.932461124544779,0,63.2140468227425,58.7391304347826,59.3612040133779,0,0,0,6.60869877172898,5.86412749884398,4.85726681495569,0,0,0,14.9290598830616,0,1.60327444526622,0,223.511664267786,0,139.409484712813,0,700.18820861678,0,1742.19194930892,0,0.611186148372288,0.662623070138278,0,1,20.297064104031,0,9.11485610164487,0,0.035221200863041,0.130064097730741,0,0,5.25722789115646,5.24239169351952,0,0,6.18616315671989,4.99211842694371,0,0,0.171052631578947,0.353741496598639,0,0,-0.521241472752309,-0.18512680765372,-0.447864427483426,0,0,0,20.4858882764913,0,0,0,224.001037524332,0,32.9692101946904,0,87.6081115778064,0,58.8238404113518,0,0.641652702085761,0,1.53834883061721,0,1.48837124813719,0,0.621780898252549,0.895710411726346,0.698567678919911,0,0,0,1,4,0,0,13554,62029,13608,13882,0,0,0,0,60.6332172518876,81.6666846436644,85.8568771211173,0,0,0,13.3168029700208,0,223,338
"1843",208406971,"Train","PS",74.9199979022139,0,185,0,53.728813559322,1.89265536723164,135.525423728814,13.5423728813559,0,2,0,0,1.36979166666667,0,0.844742707886237,0,56.6345514950166,102.036544850498,8.91362126245847,0,0,2,6.36202453026241,6.81777758393731,1.69775192878668,0,0,2,15.3695395798233,0,3.60936488767708,1,365.929013226658,0,101.383214115036,0,742.115646258504,0,1900.99596632937,0,0.454491937763614,0.122659583082179,0,2,39.4391102304853,0,5.10284586807717,2,0.00703730120758844,0.624479741017745,0,1,27.3440318302387,0.135300618921309,1,2,7.41007500887086,1.50056306566789,1,2,0.032051282051282,0.793103448275862,2,1,1.38187892170524,3.75620849212924,5.22660135501052,0,0,1,33.5751279584849,0,0,0,224.153215328445,0,35.8333333333333,0,102.074991449237,0,89.083912197125,0,0.447081361745164,2,2.71650382766936,1,3.13795394915681,0,0.945167119682537,1.40043591128817,2.56321572054954,0,0,1,1,5,0,0,9510,335,23988,2397,0,2,0,2,33.1978304929677,80.0197057507479,34.1149545719012,0,0,0,12.3596836553295,0,161,332
"1846",208410585,"Train","PS",83.6124498655248,0,250,0,56.6652719665272,110.556485355649,17.2928870292887,230.686192468619,0,0,0,0,1.15005035246727,0,0.955974708990327,0,48.0046296296296,16.8564814814815,93.2268518518518,0,2,0,6.45845395686801,4.10972012891815,6.77247388741094,0,2,0,17.859659512398,0,3.82044862938976,1,590.711715249883,0,154.618415938297,0,1002.06575963719,0,2982.75887935877,0,0.458328467997553,0.285733812211225,0,0,33.3934087388759,0,7.7923209906095,0,0.150788699078201,0.0256052651086612,0,0,4.91706761749291,5.36723515765959,0,0,4.85598817763436,6.5270043941517,2,0,0.388349514563107,0.145631067961165,1,0,-0.739067674104734,0.340312365428703,-1.30661846440869,0,0,0,34.259387761678,0,0,0,204.010521015462,0,27.6618100810748,0,79.2156335972872,2,82.371459458971,0,0.659616366715116,0,3.09039780621861,1,2.07497800142142,0,0.265160158814791,1.13892804519459,0.0168617240984908,0,0,2,1,3,0,0,13543,26423,4133,55134,0,0,0,0,30.1146499439065,21.9443474396504,163.35577960346,0,2,0,11.0857533268824,2,312,296
"1848",208411572,"Train","PS",77.481922205137,0,163,0,24.4871794871795,2.31410256410256,45.8782051282051,40.4551282051282,0,2,0,0,1.15151515151515,0,0.931180814615578,0,34.3649635036496,26.6277372262774,30.3430656934307,0,0,0,5.33694903727258,5.53985973898635,5.90529016128002,2,0,0,14.4290096436988,0,3.28331566559882,1,288.778440916467,0,87.9532979244622,0,654.068027210885,0,1572.92564537682,0,0.1790790756991,0.819895420902386,2,1,26.1759895969385,0,6.60722604704646,0,0.0208475863077512,0.0084661553131898,0,0,8.25425719318849,19.6071638285379,0,1,6.52884275469954,7.12725293101645,0,1,0.111888111888112,0.034965034965035,0,2,-0.495916164314807,-1.19556392507903,-0.839294341971984,0,0,0,26.5401376963483,0,0,0,257.631193477278,0,24.6140503355889,0,115.399341808389,0,65.5664312879698,0,0.623413933912638,0,2.68546761694254,1,1.97800953216988,0,0.35528165351278,0.0463290176432789,0.0854694684418675,0,2,2,2,5,0,0,3820,361,7157,6311,0,2,0,0,17.148105666287,34.2673020023757,23.2561938120706,0,0,2,9.88287385366606,2,318,460
